Region;Academie;Département;Commune;Nom_etablissement;UAI;Type établissement;Statut_public_prive;Code Postal;Adresse_1;Adresse_2;Mail;Effectif;Education Prioritaire;Cite_educative;QPV;ULIS;SEGPA;Section_sport;Lycee_Agricole;Lycee_militaire;Lycee_des_metiers;Lien_ONISEP;SIREN_SIRET;nom_circonscription;ministere_tutelle;Debut_Labellisation;Fin_Labellisation;coordonnee_Y;coordonnee_X;epsg;precision_localisation;Latitude;Longitude;Position;Engagement_30minAPQ
Ile-de-France;Versailles;Val-d'Oise;Cergy;Collège Les Touleuses;0950937C;Collège;Public;95000;1 avenue du Bois;;0950937C@ac-versailles.fr;896;;;Hors QP;1;1;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.6087;19950937300015;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881284.4;632532.4;EPSG:2154;Numéro de rue;49.02790698;2.077439646;49.02790698331647,2.0774396462263516;
Ile-de-France;Versailles;Val-d'Oise;Villiers-le-Bel;Collège Léon Blum;0950939E;Collège;Public;95400;2 rue Léon Blum;;0950939E@ac-versailles.fr;589;REP;1;200 à 300m;1;1;0;0;0;0;http://geolocalisation.onisep.fr/moncollege/95-val-d-oise/villiers-le-bel/college/college-leon-blum.html;19950939900010;;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6878486.0;657010.1;EPSG:2154;Numéro de rue;49.00484987;2.412419619;49.0048498651,2.41241961947;
Ile-de-France;Versailles;Val-d'Oise;Franconville;Collège Epine Guyon;0951100E;Collège;Public;95130;Rue des Onze Arpents;;0951100E@ac-versailles.fr;618;;;500 à 1000m;1;1;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/95-val-d-oise/franconville/college/college-epine-guyon.html;19951100700015;;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6877015.2;642642.7;EPSG:2154;Numéro de rue;48.99050305;2.216258666;48.9905030526,2.21625866593;
Ile-de-France;Versailles;Val-d'Oise;Garges-lès-Gonesse;Ecole élémentaire Robespierre 2;0951121C;Ecole;Public;95140;13 rue Charles Garnier;;ce.0951121C@ac-versailles.fr;188;REP;1;Au sein d'un QP;0;0;0;0;0;0;;21950268900132;Circonscription d'inspection du 1er degré de Garges-les-Gonesse;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6874654.7;655900.2;EPSG:2154;Numéro de rue;48.97032412;2.397649686;48.97032412081935,2.3976496858415515;
Ile-de-France;Versailles;Val-d'Oise;Menucourt;Ecole primaire Les Cornouillers;0951122D;Ecole;Public;95180;Allée du Vexin;;ce.0951122D@ac-versailles.fr;228;;;Hors QP;0;0;0;0;0;0;;21950388500010;Circonscription d'inspection du 1er degré d'Hautil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881439.9;625824.0;EPSG:2154;Numéro de rue;49.02856532;1.985690472;49.02856531832134,1.98569047213589;
Ile-de-France;Versailles;Val-d'Oise;Ecouen;Ecole élémentaire Paul Serre;0951128K;Ecole;Public;95440;16 avenue du Connetable;;ce.0951128K@ac-versailles.fr;226;;;Hors QP;1;0;0;0;0;0;;21950205100036;Circonscription d'inspection du 1er degré d'Ecouen;Ministère de l'éducation nationale;2019-01-09;2022-01-09;6880846.9;654328.2;EPSG:2154;Numéro de rue;49.0258931;2.375510045;49.0258931039,2.37551004474;1
Ile-de-France;Versailles;Val-d'Oise;Argenteuil;Ecole élémentaire La Croix Duny;0951170F;Ecole;Public;95100;164 rue Antonin Georges Belin;;ce.0951170F@ac-versailles.fr;308;REP;1;100 à 200m;0;0;0;0;0;0;;21950018800079;Circonscription d'inspection du 1er degré d'Argenteuil Sud;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6872389.2;644067.0;EPSG:2154;Numéro de rue;48.94903228;2.236330658;48.94903228241206,2.236330657926028;1
Ile-de-France;Versailles;Val-d'Oise;Goussainville;Ecole élémentaire Jean Moulin;0951210Z;Ecole;Public;95190;Rue Antoine Demusois;;ce.0951210Z@ac-versailles.fr;288;REP;1;Au sein d'un QP;1;0;0;0;0;0;;21950280400095;Circonscription d'inspection du 1er degré de Goussainville;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881529.3;659995.2;EPSG:2154;Numéro de rue;49.03240693;2.452930048;49.03240693329539,2.4529300477300344;
Ile-de-France;Versailles;Val-d'Oise;Taverny;Ecole maternelle Marcel Pagnol;0951225R;Ecole;Public;95150;19 rue des Lilas;;ce.0951225R@ac-versailles.fr;66;;;Moins de 100m;0;0;0;0;0;0;;21950607800118;Circonscription d'inspection du 1er degré de Taverny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6879108.0;642046.8;EPSG:2154;Numéro de rue;49.00926714;2.207829839;49.00926714424348,2.207829838923675;
Ile-de-France;Versailles;Val-d'Oise;Argenteuil;Collège Eugénie Cotton;0951230W;Collège;Public;95104;2 rue de Rethondes;;0951230W@ac-versailles.fr;717;REP;1;Au sein d'un QP;1;1;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10011;19951230200019;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6872064.1;643606.0;EPSG:2154;Numéro de rue;48.94606872;2.230080167;48.946068715271174,2.2300801674078983;
Ile-de-France;Versailles;Val-d'Oise;Menucourt;Collège La Taillette;0951233Z;Collège;Public;95180;13 rue Bernard Astruc;;0951233Z@ac-versailles.fr;502;;;Hors QP;0;0;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/95-val-d-oise/menucourt/college/college-la-taillette.html;19951233600017;;Ministère de l'éducation nationale;2019-01-09;2022-01-09;6881564.0;625229.5;EPSG:2154;Numéro de rue;49.02961216;1.977539996;49.0296121634,1.97753999601;
Ile-de-France;Versailles;Val-d'Oise;Franconville;Ecole maternelle La Fontaine Bertin;0951283D;Ecole;Public;95130;8 rue de l'Hostellerie;;ce.0951283D@ac-versailles.fr;165;;;Moins de 100m;0;0;0;0;0;0;;21950252300166;Circonscription d'inspection du 1er degré de Franconville;Ministère de l'éducation nationale;2019-01-09;2022-01-09;6875837.8;643634.0;EPSG:2154;Numéro de rue;48.98000392;2.229960003;48.9800039155,2.22996000295;
Ile-de-France;Versailles;Val-d'Oise;Ermont;Etablissement pour Poly-handicapés Institut médico éducatif  Le clos fleuri;0951326A;Etablissement pour poly-handicapés;Privé;95120;105 RUE DU 18 JUIN;;0951326a@ac-versailles.fr;;;;;0;0;0;0;0;0;;39804144200144;;ministère de la santé et de la solidarité nationale;2022-01-09;2025-01-09;6877124.9;645056.1;0;Numéro de rue;;;;
Ile-de-France;Versailles;Val-d'Oise;Cergy;Collège La Justice;0951401G;Collège;Public;95000;Allée des Nations;;0951401G@ac-versailles.fr;623;REP;;500 à 1000m;1;1;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/95-val-d-oise/cergy/college/college-la-justice.html;19951401900017;;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6883182.3;631474.7;EPSG:2154;Numéro de rue;49.04485916;2.06266982;49.0448591569,2.06266982036;
Ile-de-France;Versailles;Val-d'Oise;Enghien-les-Bains;Collège Notre Dame de la Providence;0951504U;Collège;Privé;95880;7 boulevard Sadi Carnot;;0951504U@ac-versailles.fr;1055;;;Hors QP;0;0;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.5387;78585734300020;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6874380.5;649658.3;EPSG:2154;Numéro de rue;48.96740007;2.312429481;48.96740006657441,2.312429480571937;
Ile-de-France;Versailles;Val-d'Oise;Taverny;Ecole maternelle La Croix Rouge;0951514E;Ecole;Public;95150;Rue Jesse Owens;;ce.0951514E@ac-versailles.fr;89;;;300 à 500m;0;0;0;0;0;0;;21950607800167;Circonscription d'inspection du 1er degré de Taverny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6880220.4;642586.8;EPSG:2154;Numéro de rue;49.01931772;2.215059535;49.01931772071128,2.215059535341355;
Ile-de-France;Versailles;Val-d'Oise;Ermont;Ecole élémentaire Alphonse Daudet;0951563H;Ecole;Public;95120;Rue des Templiers;;ce.0951563H@ac-versailles.fr;190;;;Moins de 100m;1;0;0;0;0;0;;21950219200194;Circonscription d'inspection du 1er degré d'Ermont;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6875827.2;645076.0;EPSG:2154;Numéro de rue;48.98003343;2.249659955;48.980033434555374,2.249659955345355;
Ile-de-France;Versailles;Val-d'Oise;Jouy-le-Moutier;Ecole maternelle Le Noyer;0951627C;Ecole;Public;95280;27 rue de l'Angélus;;ce.0951627C@ac-versailles.fr;124;;;Hors QP;0;0;0;0;0;0;;21950323200171;Circonscription d'inspection du 1er degré de Jouy-Eragny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6879396.6;629310.3;EPSG:2154;Numéro de rue;49.01058686;2.033700432;49.01058685592204,2.033700431879071;
Ile-de-France;Versailles;Val-d'Oise;Vauréal;école primaire le Boulingrin;0951690W;Ecole;Public;95490;55 avenue Simone Signoret;;ce.0951690W@ac-versailles.fr;170;;;500 à 1000m;0;0;0;0;0;0;;21950637500076;Circonscription d'inspection du 1er degré d'Hautil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881144.8;628077.3;EPSG:2154;Numéro de rue;49.02616835;2.016549933;49.026168353374196,2.0165499329752623;1
Ile-de-France;Versailles;Val-d'Oise;Sannois;Ecole primaire la Belle Etoile;0951711U;Ecole;Public;95110;10 rue du 11 Novembre;;ce.0951711U@ac-versailles.fr;349;;;500 à 1000m;0;0;0;0;0;0;;21950582300209;Circonscription d'inspection du 1er degré de Sannois;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6875059.4;645692.5;EPSG:2154;Numéro de rue;48.9731819;2.258180264;48.97318189796752,2.258180263920613;
Ile-de-France;Versailles;Val-d'Oise;Vauréal;Ecole primaire Les Sablons;0951735V;Ecole;Public;95490;10 rue Jules Vallès;;ce.0951735V@ac-versailles.fr;263;;;Hors QP;0;0;0;0;0;0;;21950637500134;Circonscription d'inspection du 1er degré d'Hautil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6882025.5;628148.2;EPSG:2154;Numéro de rue;49.03409472;2.017369447;49.03409471981666,2.0173694471934147;1
Ile-de-France;Versailles;Val-d'Oise;Vauréal;Ecole maternelle l'Allée Couverte;0951741B;Ecole;Public;95490;61 avenue Gavroche;;ce.0951741B@ac-versailles.fr;129;;;500 à 1000m;0;0;0;0;0;0;;21950637500142;Circonscription d'inspection du 1er degré d'Hautil;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881511.8;628528.7;EPSG:2154;Numéro de rue;49.02951848;2.022659504;49.029518476132836,2.0226595037560013;1
Ile-de-France;Versailles;Val-d'Oise;Cergy;Lycée Jules Verne;0951756T;Lycée;Public;95000;1 rue Michel Strogoff;;0951756t@ac-versailles.fr;;;;Hors QP;0;0;0;0;0;0;http://geolocalisation.onisep.fr/95-val-d-oise/cergy/lycee/lycee-jules-verne.html;19951756600014;;Ministère de l'éducation nationale;2020-01-09;2023-01-09;6884056.6;627688.8;EPSG:2154;Numéro de rue;49.05230466;2.010739464;49.0523046561,2.01073946411;
Ile-de-France;Versailles;Val-d'Oise;Domont;Lycée George Sand;0951788C;Lycée;Public;95330;Avenue du Lycée;BP 22;0951788c@ac-versailles.fr;;;;Hors QP;0;0;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3762;19951788900010;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881364.2;651803.4;EPSG:2154;Numéro de rue;49.03035988;2.340929905;49.03035988138582,2.3409299047305177;
Ile-de-France;Versailles;Val-d'Oise;Goussainville;Collège Montaigne;0951921X;Collège;Public;95190;7 avenue des Demoiselles;;0951921X@ac-versailles.fr;607;REP;1;Moins de 200m;1;0;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.2973;19951921600014;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881099.3;660080.0;EPSG:2154;Numéro de rue;49.02854585;2.45413031;49.02854584702892,2.4541303098843157;
Ile-de-France;Versailles;Val-d'Oise;Cormeilles-en-Parisis;Collège Louis Hayet;0952045G;Collège;Public;95240;4 avenue Louis Hayet;;0952045G@ac-versailles.fr;463;;;Hors QP;1;0;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4324;19951950500010;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6873609.5;640811.1;EPSG:2154;Numéro de rue;48.95971374;2.191709394;48.95971374179214,2.1917093940533405;
Ile-de-France;Versailles;Val-d'Oise;Jouy-le-Moutier;Ecole primaire de la  Côte des carrières;0952093J;Ecole;Public;95280;17 mail Lamartine;;ce.0952093J@ac-versailles.fr;183;;;Moins de 100m;0;0;0;0;0;0;;21950323200130;Circonscription d'inspection du 1er degré de Jouy-Eragny;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6880204.1;628708.6;EPSG:2154;Numéro de rue;49.01778077;2.025340027;49.01778077006506,2.025340027116019;
Ile-de-France;Versailles;Val-d'Oise;Ezanville;Collège Aimé Césaire;0952127W;Collège;Public;95460;Lieu-dit Le Pré Carré - 14 chemin de Moisselles;;0952127W@ac-versailles.fr;617;;;Hors QP;1;0;0;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.15091;20001110400011;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6881803.8;653590.6;EPSG:2154;Numéro de rue;49.03444417;2.365319793;49.03444416546145,2.3653197925375524;
Ile-de-France;Versailles;Val-d'Oise;Enghien-les-Bains;Lycée polyvalent Gustave Monod, Lycée des métiers de l'ingénierie industrielle;0952196W;Lycée;Public;95880;71 avenue de Ceinture;;0952196w@ac-versailles.fr;;;;Hors QP;0;0;1;0;0;1;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.16374;20006116600019;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6874922.2;648422.8;EPSG:2154;Numéro de rue;48.97217306;2.295489809;48.97217306117211,2.2954898093707867;
Ile-de-France;Versailles;Val-d'Oise;Cormeilles-en-Parisis;Ecole primaire Jules Verne;0952221Y;Ecole;Public;95240;33 rue Jules Verne;;ce.0952221Y@ac-versailles.fr;271;;;Hors QP;0;0;0;0;0;0;;21950176400233;Circonscription d'inspection du 1er degré de Franconville;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6873432.5;640612.8;EPSG:2154;Numéro de rue;48.95810389;2.1890264;48.958103893402175,2.18902639992644;
Allemagne;AEFE;;;Lycée français de Dusseldorf;1090010U;Lycée français à l'étranger;Privé;0;GRAAF RECKE STRASSE 220;;secretariat@lfdd.de;;;;;0;0;0;0;0;0;;;;Ministère des relations extérieures;2020-01-09;2023-01-09;;;;;51.2456;6.82096;51.2456,6.82096;
Roumanie;AEFE;;BUCAREST 010385;Lycée français Anne-de-Noailles de Bucarest;1140002H;Lycée français à l'étranger;Privé;0;22, Strada Christian Tell;;lfb.adn@lyfrabuc.ro;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Slovaquie;AEFE;;BRATISLAVA 831 01;Ecole française de Bratislava;1170002S;Lycée français à l'étranger;Privé;0;CADROVA ULICA 23;;aefbra@gmail.com;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Italie;AEFE;;ROME 00161;Lycée Chateaubriand de Rome;1270007T;Lycée français à l'étranger;Public;0;VIA DI VILLA PATRIZI,9;;0;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;1
Royaume-Uni;AEFE;;LONDRES  SW7 2DG;Lycée français Charles de Gaulle Londres;1320002K;Lycée français à l'étranger;Public;0;35 CROMWELL ROAD;;0;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;1
Portugal;AEFE;;;Lycée français Charles Lepierre de Lisbonne;1390002X;Lycée français à l'étranger;Public;0;Avenida Duarte Pacheco, 32;;contact@lfcl-lisbonne.eu;;;;;0;0;0;0;0;0;;;;Ministère des relations extérieures;2022-01-09;2025-01-09;;;;;38.7244;-9.16345;38.7244,-9.16345;1
Emirats-Arabes-Unis;AEFE;;;Lycée Louis Massignon d'Abou Dabi;2470001J;Lycée français à l'étranger;Public;0;NEW AIRPORT EAST ROAD;;llmpro@llm.ae;;;;;0;0;0;0;0;0;;;;Ministère des relations extérieures;2020-01-09;2023-01-09;;;;;54.4314;24.4311;54.4314,24.4311;
Emirats Arabes Unis;AEFE;;ABOU DABI;Lycée français Theodore Monod de Abou Dabi;2470003L;Lycée français à l'étranger;Privé;0;PO BOX 59646;;ltmdir@yahoo.fr;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Bénin;AEFE;;;Etabl. français d'enseignement Montaigne de Cotonou;3270002A;Lycée français à l'étranger;Privé;0;BP 679 - RP 01;;efe.montaigne@laposte.net;;;;;0;0;0;0;0;0;;;;Ministère des relations extérieures;2019-01-09;2022-01-09;;;;;6.35224;2.3946;6.35224,2.3946;
Madagascar;AEFE;;TANANARIVE 101;Ecole primaire française  B  Ampandrianomby de Tanarive;3330020M;Ecole primaire française à l'étranger;Public;0;BP 3129;;epfb@lft.mg;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Maroc;AEFE;;RABAT-AGDAL 10106;Lycée Descartes de Rabat;3500005D;Lycée français à l'étranger;Public;0;Place Jean Courtin;;LD@lycee-descartes.ac.ma;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Maroc;AEFE;;MARRAKECH 40000;Lycée Victor Hugo de Marrakech;3500010J;Lycée français à l'étranger;Public;0;ROUTE DE LA TARGA;;sec-proviseur@citescolairehugorenoir.org;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Maroc;AEFE;;CASABLANCA 20250;lycée français international Alphonse Daudet;3500045X;Lycée français à l'étranger;Privé;0;Quartier industriel Oukacha;;osui.casa@manara.ma;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Maroc;AEFE;;RABAT 10000;Groupe Scolaire André Malraux (OSUI) de Rabat;3500050C;Lycée français à l'étranger;Privé;0;RUE KTAMA SOUISSI;;lycee.osuirabat@mlfmonde.org;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Maurice;AEFE;;MAPOU;Ecole du Nord de Mapou;3900002H;College français à l'étranger;Privé;0;Ecole du nord;;principal@ecoledunord.net;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;
Mexique;AEFE;;MEXICO DF 11560;Section française du lycée franco-mexicain de Mexico;4050001A;Lycée français à l'étranger;Privé;0;COLONIA POLANCO;;college@lfm.edu.mx;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;1
Salvador;AEFE;;SAN SALVADOR;Lycée français Antoine-et-Consuelo-de-Saint-Exupéry;4140001B;Lycée français à l'étranger;Privé;0;km 10;;liceo@lfsv.org;;;;ND;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;1
Argentine;AEFE;;BUENOS AIRES 1428;Lycée franco-argentin Jean Mermoz de Buenos Aires;4150002X;Lycée français à l'étranger;Public;0;RAMSAY 2131;;lycee@mermoz.edu.ar;;;;;0;0;0;0;0;0;;;;ministère des relations extérieures;2022-01-09;2025-01-09;;;;;;;;1
Colombie;AEFE;;;Lycée français Louis Pasteur de Bogota;4190001Z;Lycée français à l'étranger;Privé;0;CALLE 87 N 7-77 BOGOTA 8;;contact@lfbogota.com;;;;;0;0;0;0;0;0;;;;Ministère des relations extérieures;2019-01-09;2022-01-09;;;;;4.66673;-74.0464;4.66673,-74.0464;1
Corse;Corse;Corse-du-Sud;Ajaccio;Collège du Stilettu;6200084X;Collège;Public;20186;1180 route de Maduniccia;BP 538;ce.6200084X@ac-corse.fr;624;REP;1;500 à 1000m;0;0;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8753;19201084100026;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6111955.2;1179589.8;EPSG:2154;Rue;41.95027697;8.776893029;41.950276969989574,8.776893029332204;
Corse;Corse;Corse-du-Sud;Ajaccio;Collège de Baleone Sarrola Carcopino;6200191N;Collège;Public;20504;Sarrola Carcopino;Mezzavia, BP 5413;ce.6200191n@ac-corse.fr;673;;;Hors QP;0;0;1;0;0;0;https://www.onisep.fr/http/redirection/etablissement/slug/ENS.10631;19200007300010;;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6108245.2;1176686.3;EPSG:2154;Ville;41.91893619;8.738800271;41.91893619312443,8.73880027118514;
Corse;Corse;Corse-du-Sud;Ajaccio;Ecole maternelle Soeur Alphonse Ajaccio;6200511L;Ecole;Public;20000;4 bis boulevard Lantivy;;ce.6200511L@ac-corse.fr;61;;;Hors QP;0;0;0;0;0;0;;21200004600053;Circonscription d'inspection du 1er degré d'Ajaccio I;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6107977.3;1176637.4;EPSG:2154;Numéro de rue;41.91656774;8.737979681;41.916567744018,8.737979680850835;
Corse;Corse;Corse-du-Sud;Ajaccio;Ecole maternelle Bilingue Saint Jean Ajaccio;6200512M;Ecole;Public;20000;Avenue Président Kennedy;;ce.6200512M@ac-corse.fr;111;REP;1;500 à 1000m;0;0;0;0;0;0;;21200004600202;Circonscription d'inspection du 1er degré d'Ajaccio II;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6109550.0;1176345.4;EPSG:2154;Numéro de rue;41.93084945;8.735849676;41.93084944766554,8.735849676181257;
Corse;Corse;Haute-Corse;Morosaglia;Ecole primaire Ponte Leccia;7200135J;Ecole;Public;20218;Village Morosaglia RIPALE CERCHIO;;ce.7200135J@ac-corse.fr;95;;;Hors QP;0;0;0;0;0;0;;21200169700037;Calvi Ile-Rousse Moltifao;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6171611.6;1210746.6;EPSG:2154;Ville;42.46361044;9.207079871;42.46361044191436,9.207079871347132;1
Corse;Corse;Haute-Corse;Omessa;Ecole primaire Omessa Francardo bilingue LCC;7200178F;Ecole;Public;20236;FRANCARDO;;ce.7200178F@ac-corse.fr;35;;;Hors QP;0;0;0;0;0;0;;21200193700037;Circonscription d'inspection 1er degré Corté;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6164838.3;1210172.7;EPSG:2154;Lieu-dit;42.40331986;9.193690449;42.403319861890246,9.193690449034706;1
Corse;Corse;Haute-Corse;Saint-Florent;Ecole élémentaire  St Florent;7200186P;Ecole;Public;20217;Route de Bastia;;ce.7200186P@ac-corse.fr;90;;;Hors QP;0;0;0;0;0;0;;21200298400020;Circonscription d'inspection du 1er degré de Bastia Cap Nebbiu;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6196438.3;1216681.8;EPSG:2154;Numéro de rue;42.68187799;9.302939782;42.6818779853237,9.30293978159517;
Corse;Corse;Haute-Corse;Moltifao;Ecole primaire Moltifao;7200212T;Ecole;Public;20218;Hameau Tighielle;;ce.7200212T@ac-corse.fr;31;;;Hors QP;0;0;0;0;0;0;;21200162200027;Calvi Ile-Rousse Moltifao;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6173811.2;1203074.3;EPSG:2154;Numéro de rue;42.48869879;9.116280405;42.48869879085507,9.116280405482188;1
Corse;Corse;Haute-Corse;Urtaca;Ecole élémentaire Urtaca;7200224F;Ecole;Public;20218;CANAPALE VILLAGE;;ce.7200224F@ac-corse.fr;14;;;Hors QP;0;0;0;0;0;0;;21200332100024;Calvi Ile-Rousse Moltifao;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6185904.1;1206105.6;EPSG:2154;Ville;42.59496407;9.164440075;42.594964072673164,9.16444007464277;1
Corse;Corse;Haute-Corse;Ventiseri;Ecole primaire Travo;7200263Y;Ecole;Public;20240;TRAVO;;ce.7200263Y@ac-corse.fr;193;REP;;Hors QP;0;0;0;0;0;0;;21200342000032;Circonscription d'inspection du 1er degré de Folelli Plaine Orientale;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6112241.8;1230215.9;EPSG:2154;Numéro de rue;41.91785468;9.384459363;41.917854681,9.38445936318;
Corse;Corse;Haute-Corse;Calacuccia;Ecole primaire Calacuccia;7200368M;Ecole;Public;20224;VILLAGE;;ce.7200368M@ac-corse.fr;35;;;Hors QP;0;0;0;0;0;0;;21200047500021;Circonscription d'inspection 1er degré Corté;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6156273.0;1196323.8;EPSG:2154;Numéro de rue;42.33618022;9.018309607;42.336180222977184,9.018309607477129;1
Corse;Corse;Haute-Corse;Bastia;Ecole élémentaire Campanari Bastia;7200407E;Ecole;Public;20600;10  RUE SAINT JOSEPH;;ce.7200407E@ac-corse.fr;163;REP+;1;Au sein d'un QP;0;0;0;0;0;0;;21200033500175;Circonscription d'inspection du 1er degré de Bastia Cap Nebbiu;MINISTERE DE L'EDUCATION NATIONALE;2022-01-09;2025-01-09;6198344.6;1228355.1;EPSG:2154;Numéro de rue;42.69049764;9.446610507;42.690497641445596,9.446610506899676;1
Corse;Corse;Haute-Corse;Furiani;Ecole primaire Furiani II U Principellu bilingue LCC;7200740S;Ecole;Public;20600;Route 464 LIEU DIT CORVITACCE;;ce.7200740S@ac-corse.fr;190;REP;1;Hors QP;0;0;0;0;0;0;;21200120000055;Bastia Biguglia Lucciana;Ministère de l'éducation nationale;2018-01-09;2021-01-09;6193627.3;1227620.6;EPSG:2154;Numéro de rue;42.6487645;9.433009562;42.6487644996,9.43300956211;
Guadeloupe;Guadeloupe;Guadeloupe;Basse-Terre;Lycée général et technologique Gerville Réache;9710002A;Lycée;Public;97100;37 rue Amédée Fengarol;;ce.9710002a@ac-guadeloupe.fr;;;;Hors QP;0;0;1;0;0;0;http://geolocalisation.onisep.fr/971-guadeloupe/basse-terre/lycee/lycee-general-et-technologique-gerville-reache.html;19971002100015;;Ministère de l'éducation nationale;2017-01-09;2021-01-09;1768361.6;636310.1;EPSG:32620;Numéro de rue;15.99103845;-61.72611988;15.9910384503,-61.7261198789;
Guadeloupe;Guadeloupe;Guadeloupe;Sainte-Rose;Collège Bébel;9710023Y;Collège;Public;97115;Rue Grignan;;ce.9710023y@ac-guadeloupe.fr;564;;;Au sein d'un QP;1;1;1;0;0;0;http://geolocalisation.onisep.fr/moncollege/971-guadeloupe/sainte-rose/college/college-bebel.html;19971023700017;Circonscription d'inspection du 1er degré des Abymes - ASH;Ministère de l'éducation nationale;2021-01-09;2024-01-09;1805273.3;640100.1;EPSG:32620;Rue;16.32442999;-61.68850991;16.3244299886,-61.6885099114;
